Code,Condition,Image id ,Subject's answer,Reaction time
g9xL0uQ8B0,1,2,plane,2.945
Xou9Mu4jm3,2,18,None,2.608
R1pStMH9Mu,2,11,Cup and snake,5.469
S5sLHBUlOP,1,17,Shadow,6.8
jd0XuzGjD9,1,2,Airplane,4.795
9rNMQEKnSf,2,9,duck and a dryer,5.075
Zl847gjMmg,2,5,none,7.033
uVJpsSNw5a,1,16,Balloon and whale,5.894
U6IRj91KzC,2,21,swing,2.887
JvgsI3Y3sf,1,6,baby and maybe a banana?,13.617
2HTbePYLEi,1,19,bike,3.007
fNiwr8JtEM,6,10,a chimpanzee ,11.876
TV09zAwx62,2,5,typewriter,6.847
IPSmg33pqo,2,9,Bulldog,7.709
Xou9Mu4jm3,2,19,None,2.89
Gh5Ww9IiRL,1,13,green telephone,5.251
uVJpsSNw5a,1,17,bird,2.475
OvgOkJNoHQ,2,10,blue and white ,5.774
ty74teNwOF,1,6,banana and a doll,10.461
J2Pb1ffPKk,2,5,typewriter,12.541
U6IRj91KzC,2,22,car,2.814
jd0XuzGjD9,1,3,Van,4.214
oIo62kBgQ7,1,1,  bear,5.954
fNiwr8JtEM,6,11,none  ,2.106
ZHXRN0TLd4,2,4,violin painting,9.584
JvgsI3Y3sf,1,7,car,3.639
R1pStMH9Mu,2,12,Rooster and house,6.605
9rNMQEKnSf,2,10,bag,5.952
2HTbePYLEi,1,20,tiger,4.402
Xou9Mu4jm3,2,20,None,3.126
Zl847gjMmg,2,6,wheel,7.186
IPSmg33pqo,2,10,Car,4.531
uVJpsSNw5a,1,18,Fish and barrel,4.004
fNiwr8JtEM,6,12,none  ,2.312
Gh5Ww9IiRL,1,14,eagle,5.267
4eVZeg3b2q,1,12,wheels,8.636
2HTbePYLEi,1,21,fish,3.047
U6IRj91KzC,2,23,rooster,3.791
TV09zAwx62,2,6,electric fan,9.255
R1pStMH9Mu,2,13,Bench,3.39
oIo62kBgQ7,1,2,dog,5.64
Xou9Mu4jm3,2,21,None,2.94
fNiwr8JtEM,6,13,none  ,2.382
ty74teNwOF,1,7,apple and a station wagon,8.335
4eVZeg3b2q,1,13,phone,1.936
ZHXRN0TLd4,2,5,keyboard,6.26
uTP3GpiljW,1,1,  koala,5.222
IPSmg33pqo,2,11,Bulldog,4.365
hm3SyOghDI,2,1,bird  ,4.959
JvgsI3Y3sf,1,8,pizza and a eagle,9.45
2HTbePYLEi,1,22,bird,3.169
Zl847gjMmg,2,7,none,7.123
9rNMQEKnSf,2,11,cup and a pitcher,9.326
Gh5Ww9IiRL,1,15,snake and flower,5.697
S5sLHBUlOP,1,18,Barrel  ,20.904
Xou9Mu4jm3,2,22,car,2.225
vj0rbwf0eI,2,1,bird  ,4.589
R1pStMH9Mu,2,14,School bus,4.716
U6IRj91KzC,2,24,brocolli,6.12
uVJpsSNw5a,1,19,Bike and dog,7.36
4eVZeg3b2q,1,14,bird,2.495
oIo62kBgQ7,1,3,car,5.577
fNiwr8JtEM,6,14,a gorilla ,5.601
2HTbePYLEi,1,23,owl,2.626
X843V4GMAN,2,1,none,8.592
ZHXRN0TLd4,2,6,old fan,4.727
J2Pb1ffPKk,2,6,wheel,10.902
jd0XuzGjD9,1,4,"Older van, Volkswagen i believe.",18.094
Gh5Ww9IiRL,1,16,hot air balloon,4.087
JvgsI3Y3sf,1,9,bridge,4.807
uVJpsSNw5a,1,20,cat,2.349
Zl847gjMmg,2,8,none,5.358
IPSmg33pqo,2,12,Trees,4.312
4eVZeg3b2q,1,15,snail,2.778
U6IRj91KzC,2,25,food,3.223
Xou9Mu4jm3,2,23,None,4.474
vj0rbwf0eI,2,2,boy,3.961
9rNMQEKnSf,2,12,chicken,6.918
fNiwr8JtEM,6,15,none  ,2.897
TV09zAwx62,2,7,frog on tube in water,12.676
oIo62kBgQ7,1,4,cat,4.256
hm3SyOghDI,2,2,person,5.239
R1pStMH9Mu,2,15,Purse and white owl,6.156
ty74teNwOF,1,8,pizza and an eagle,8.438
S5sLHBUlOP,1,19,Bicycle,8.496
2HTbePYLEi,1,24,stork,5.699
4eVZeg3b2q,1,16,hot air balloon,3.327
IPSmg33pqo,2,13,Bench,3.61
ZHXRN0TLd4,2,7,fox?,5.816
Gh5Ww9IiRL,1,17,nothing,4.587
X843V4GMAN,2,2,child,4.914
uVJpsSNw5a,1,21,fish,4.64
U6IRj91KzC,2,26,cat,3.943
jd0XuzGjD9,1,5,Barn,7.556
JvgsI3Y3sf,1,10,none,5.84
Zl847gjMmg,2,9,camera,6.491
Xou9Mu4jm3,2,24,deer,6.593
R1pStMH9Mu,2,16,Matches,4.072
TV09zAwx62,2,8,piano,4.602
vj0rbwf0eI,2,3,flamingo,7.98
2HTbePYLEi,1,25,bird,4.329
9rNMQEKnSf,2,13,bench and a square,6.686
4eVZeg3b2q,1,17,butterfly,3.175
hm3SyOghDI,2,3,bird,5.594
uVJpsSNw5a,1,22,shoes,2.734
ZHXRN0TLd4,2,8,piano,3.913
IPSmg33pqo,2,14,School bus,3.859
S5sLHBUlOP,1,20,Bug,3.539
Gh5Ww9IiRL,1,18,barrel,4.319
J2Pb1ffPKk,2,7,aligator,11.941
qUm4kf5PCR,2,1,  none,12.837
Xou9Mu4jm3,2,25,None,2.586
OvgOkJNoHQ,2,11,n/a,37.406
ty74teNwOF,1,9,bird and a bridge,7.958
a2lZIzRgKN,2,2,"KID EATING ICE CREAM, CAR",95.435
4eVZeg3b2q,1,18,barrell,2.148
22V9Uoye0r,1,1,  ram,4.262
JvgsI3Y3sf,1,11,bird and a lady,5.696
oIo62kBgQ7,1,5,barn tree,10.243
U6IRj91KzC,2,27,melon,4.76
2HTbePYLEi,1,26,phone booth,4.646
ZHXRN0TLd4,2,9,fan?,3.367
vj0rbwf0eI,2,4,statue of liberty,4.716
jd0XuzGjD9,1,6,Baby with a banana overlay,8.856
6CBng0SUZl,2,1,  bird,8.84
Zl847gjMmg,2,10,none,8.626
9rNMQEKnSf,2,14,school bus,4.545
Xou9Mu4jm3,2,26,None,2.458
Gh5Ww9IiRL,1,19,"bird, bike",4.696
TV09zAwx62,2,9,mallard duck,6.733
S5sLHBUlOP,1,21,Squirrel ,5.13
mKI3vMg11o,2,1,  Bird,5.594
IPSmg33pqo,2,15,Dalmation,7.025
JvgsI3Y3sf,1,12,none,4.119
2HTbePYLEi,1,27,car,2.784
qUm4kf5PCR,2,2,person,5.902
U6IRj91KzC,2,28,boat,3.719
4eVZeg3b2q,1,19,bicycle and bird,4.926
R1pStMH9Mu,2,17,Football player,6.733
22V9Uoye0r,1,2,airplane,4.624
hm3SyOghDI,2,4,building,7.427
X843V4GMAN,2,3,flamingo,15.423
OvgOkJNoHQ,2,12,nature and turkey ,7.402
ZHXRN0TLd4,2,10,fan and towel,4.343
Xou9Mu4jm3,2,27,tree,3.188
oIo62kBgQ7,1,6,woman bed,6.973
vj0rbwf0eI,2,5,typewriter,4.714
S5sLHBUlOP,1,22,Person,4.28
Gh5Ww9IiRL,1,20,leopard,5.937
a2lZIzRgKN,2,3,PARACHUTE AND FLAMINGO,10.982
J2Pb1ffPKk,2,8,piano,6.949
IPSmg33pqo,2,16,Fern,3.348
4eVZeg3b2q,1,20,leopard,3.974
2HTbePYLEi,1,28,musician,4.416
9rNMQEKnSf,2,15,dalmation and sunglasses,7.712
6CBng0SUZl,2,2,CAR,7.597
vj0rbwf0eI,2,6,fan,1.427
U6IRj91KzC,2,29,spider,3.76
TV09zAwx62,2,10,baseball hat,7.324
JvgsI3Y3sf,1,13,none,3.849
22V9Uoye0r,1,3,ambulance,4.983
OvgOkJNoHQ,2,13,book,3.445
ZHXRN0TLd4,2,11,pitcher,3.875
Xou9Mu4jm3,2,28,None,3.484
hm3SyOghDI,2,5,keyboard,4.695
oIo62kBgQ7,1,7,car,4.026
jd0XuzGjD9,1,7,van with a pear overlay?,12.573
S5sLHBUlOP,1,23,Owl,2.412
R1pStMH9Mu,2,18,Monkey and tree,6.459
4eVZeg3b2q,1,21,rooster,2.28
Gh5Ww9IiRL,1,21,rooster,3.658
2HTbePYLEi,1,29,corn,2.52
vj0rbwf0eI,2,7,frog,2.538
X843V4GMAN,2,4,statue of liberty,8.868
a2lZIzRgKN,2,4,STATUE OF LIBERTY,5.077
3aaOKemdQy,2,1,  bird,6.118
ty74teNwOF,1,10,guitar?,19.82
U6IRj91KzC,2,30,car,4.239
OvgOkJNoHQ,2,14,school bus ,3.538
Xou9Mu4jm3,2,29,None,3.665
vj0rbwf0eI,2,8,piano,2.042
9rNMQEKnSf,2,16,bear and a fence,6.908
4eVZeg3b2q,1,22,shoes,2.848
ZHXRN0TLd4,2,12,rooster statue,5.023
IPSmg33pqo,2,17,None,7.832
JvgsI3Y3sf,1,14,sea shell,6.623
J2Pb1ffPKk,2,9,duck,5.806
2HTbePYLEi,1,30,ship,3.687
oIo62kBgQ7,1,8,eagle,5.147
6CBng0SUZl,2,3,DONT KNOW,8.543
mKI3vMg11o,2,2,boy eating a Popsicle ,15.314
vj0rbwf0eI,2,9,duck,1.686
S5sLHBUlOP,1,24,Goat,6.441
4eVZeg3b2q,1,23,owl,1.579
Xou9Mu4jm3,2,30,None,2.346
Gh5Ww9IiRL,1,22,black shoes,6.868
OvgOkJNoHQ,2,15,n/a,2.887
TV09zAwx62,2,11,coffee mug,10.604
R1pStMH9Mu,2,19,Fly and tree,7.441
hm3SyOghDI,2,6,clock,8.801
X843V4GMAN,2,5,piano,5.6
22V9Uoye0r,1,4,vehicle and some kind of animal,10.967
jd0XuzGjD9,1,8,Eagle or hawk,10.311
a2lZIzRgKN,2,5,TYPE WRITER,6.872
ty74teNwOF,1,11,bird,5.967
vj0rbwf0eI,2,10,none,2.238
IPSmg33pqo,2,18,Bulldog,3.856
3aaOKemdQy,2,2,boy,8.227
4eVZeg3b2q,1,24,bird,1.837
JvgsI3Y3sf,1,15,none,5.137
S5sLHBUlOP,1,25,Frog,2.593
9rNMQEKnSf,2,17,football player,7.32
mKI3vMg11o,2,3,flamingo,4.917
Gh5Ww9IiRL,1,23,owl,3.135
J2Pb1ffPKk,2,10,purse,6.575
OvgOkJNoHQ,2,16,grass,3.989
ZHXRN0TLd4,2,13,patio decoration square,8.7
oIo62kBgQ7,1,9,bridge,6.654
R1pStMH9Mu,2,20,Car,4.153
6CBng0SUZl,2,4,BUILDING,8.714
22V9Uoye0r,1,5,barn,3.782
hm3SyOghDI,2,7,boat,3.916
4eVZeg3b2q,1,25,frog,2.367
a2lZIzRgKN,2,6,METAL FAN,3.78
TV09zAwx62,2,12,black rooster,6.306
uTP3GpiljW,1,2,none,20.976
IPSmg33pqo,2,19,Bug,2.984
X843V4GMAN,2,6,none,4.667
vj0rbwf0eI,2,11,pitcher,6.2
Gh5Ww9IiRL,1,24,nothing,4.66
